gbifID,scientificName,decimalLatitude,decimalLongitude,day,month,year
1945431410,"Canis latrans Say, 1823",44.077706,-121.009592,15,11,2018
1945430555,"Canis latrans Say, 1823",37.79692,-122.454925,16,11,2018
1945430051,"Canis latrans Say, 1823",43.034835,-87.91107,15,11,2018
1945429932,"Canis latrans Say, 1823",33.36119,-111.734354,29,11,2013
1945429466,"Canis latrans Say, 1823",31.955155,-86.156408,11,11,2018
1945428609,"Canis latrans Say, 1823",37.31427,-122.062955,11,11,2018
1945428606,"Canis latrans Say, 1823",37.033683,-122.218126,15,11,2018
1945428568,"Canis latrans Say, 1823",37.794575,-122.457115,13,11,2018
1945428532,"Canis latrans Say, 1823",37.794538,-122.457074,15,11,2018
1945428454,"Canis latrans Say, 1823",41.079807,-112.211498,15,11,2018
1945428306,"Canis latrans Say, 1823",32.675828,-97.306167,15,11,2018
1945420018,"Canis latrans Say, 1823",42.271634,-71.218674,23,5,2015
1945420017,"Canis latrans Say, 1823",42.271594,-71.218652,24,5,2015
1945416675,"Canis latrans Say, 1823",40.90441,-73.880249,12,2,2017
1945416674,"Canis latrans Say, 1823",40.90441,-73.880249,18,2,2017
1944418813,"Canis latrans Say, 1823",40.074587,-105.249457,15,11,2018
1944418613,"Canis latrans Say, 1823",32.681501,-97.303458,15,11,2018
1944418597,"Canis latrans Say, 1823",37.798414,-122.459165,15,11,2018
1944418432,"Canis latrans Say, 1823",33.36119,-111.734354,15,8,2014
1944417587,"Canis latrans Say, 1823",38.306429,-121.822716,11,5,2016
1944417050,"Canis latrans Say, 1823",30.622032,-84.122029,22,1,2003
1944416346,"Canis latrans Say, 1823",37.634483,-111.329987,6,11,2018
1944415532,"Canis latrans Say, 1823",38.030757,-119.175707,3,2,2016
1944415436,"Canis latrans Say, 1823",38.653015,-121.207448,14,11,2018
1944414948,"Canis latrans Say, 1823",34.145633,-118.294158,14,11,2018
1944414839,"Canis latrans Say, 1823",42.924352,-118.872337,25,7,2018
1944414045,"Canis latrans Say, 1823",40.088241,-105.214753,14,11,2018
1944413237,"Canis latrans Say, 1823",38.93552,-119.965693,1,6,2018
1944412483,"Canis latrans Say, 1823",45.995713,-84.478621,13,4,2018
1944410643,"Canis latrans Say, 1823",37.367821,-89.399263,11,7,2011
1944410367,"Canis latrans Say, 1823",46.771005,-120.448087,11,11,2018
1944410308,"Canis latrans Say, 1823",34.268699,-118.332491,12,11,2018
1944408566,"Canis latrans Say, 1823",38.039605,-122.965015,12,11,2018
1944407088,"Canis latrans Say, 1823",40.973287,-74.279146,29,10,2018
1944406974,"Canis latrans Say, 1823",40.934858,-74.280828,4,11,2018
1944406909,"Canis latrans Say, 1823",42.44242,-71.498326,12,11,2018
1944405872,"Canis latrans Say, 1823",38.154768,-121.975621,12,1,2018
1944405178,"Canis latrans Say, 1823",43.052084,-88.168386,12,11,2018
1944404098,"Canis latrans Say, 1823",44.188748,-121.045611,11,11,2018
1944403772,"Canis latrans Say, 1823",38.577392,-121.351045,12,11,2018
1944403728,"Canis latrans Say, 1823",38.638037,-121.391862,5,11,2018
1944402640,"Canis latrans Say, 1823",34.078664,-118.235003,12,11,2018
1944401891,"Canis latrans Say, 1823",37.196119,-79.769064,25,10,2018
1944400092,"Canis latrans Say, 1823",32.86367,-117.190064,10,11,2018
1944398272,"Canis latrans Say, 1823",40.085183,-108.336799,15,7,2018
1944397635,"Canis latrans Say, 1823",38.445203,-81.891532,6,10,2018
1944395931,"Canis latrans Say, 1823",42.44065,-71.517025,2,11,2018
1944390500,"Canis latrans Say, 1823",32.865148,-117.188948,10,11,2018
1944388709,"Canis latrans Say, 1823",32.586765,-94.737137,9,11,2018
1944388668,"Canis latrans Say, 1823",35.131981,-106.684541,9,11,2018
1944386780,"Canis latrans Say, 1823",31.016387,-97.840726,10,11,2018
1944381147,"Canis latrans Say, 1823",38.043767,-122.827158,6,11,2018
1944379762,"Canis latrans Say, 1823",43.055844,-87.90795,30,7,2018
1944379051,"Canis latrans Say, 1823",32.636144,-117.037003,28,10,2018
1944377759,"Canis latrans Say, 1823",36.370047,-118.817903,18,10,2018
1944377332,"Canis latrans Say, 1823",37.40999,-122.178993,13,10,2018
1944376787,"Canis latrans Say, 1823",32.857966,-116.861525,6,10,2018
1944376501,"Canis latrans Say, 1823",37.995503,-122.817842,30,9,2018
1944376491,"Canis latrans Say, 1823",33.87406,-118.293868,29,9,2018
1944376363,"Canis latrans Say, 1823",33.874557,-118.293224,29,9,2018
1935632787,"Canis latrans Say, 1823",41.350241,-73.822978,2,3,2017
1935630927,"Canis latrans Say, 1823",33.337337,-86.974322,9,11,2018
1935630228,"Canis latrans Say, 1823",30.500273,-92.365099,18,8,2018
1935629297,"Canis latrans Say, 1823",32.212908,-108.201212,8,11,2018
1935629295,"Canis latrans Say, 1823",36.340019,-117.470703,1,1,2017
1935628872,"Canis latrans Say, 1823",48.242028,-116.474767,12,8,2018
1935628682,"Canis latrans Say, 1823",34.124733,-118.507693,8,11,2018
1935628562,"Canis latrans Say, 1823",37.79189,-122.460048,8,11,2018
1935628462,"Canis latrans Say, 1823",36.205931,-112.053602,20,11,2015
1935628359,"Canis latrans Say, 1823",47.231379,-115.73914,24,8,2018
1935628180,"Canis latrans Say, 1823",32.553762,-106.347787,8,11,2018
1935628107,"Canis latrans Say, 1823",37.794566,-122.457058,28,10,2018
1935626825,"Canis latrans Say, 1823",33.78753,-90.136037,7,11,2018
1935625510,"Canis latrans Say, 1823",29.63446,-98.57819,8,11,2018
1935625296,"Canis latrans Say, 1823",36.562175,-82.236184,28,3,2017
1935624677,"Canis latrans Say, 1823",32.007079,-86.172648,6,11,2018
1935623551,"Canis latrans Say, 1823",41.239238,-81.447608,13,2,2015
1935622790,"Canis latrans Say, 1823",39.101317,-104.809157,29,5,2010
1935622250,"Canis latrans Say, 1823",32.685624,-117.037791,2,10,2018
1935619121,"Canis latrans Say, 1823",32.906528,-116.248708,6,11,2018
1935618056,"Canis latrans Say, 1823",35.654952,-117.81478,5,11,2018
1935616489,"Canis latrans Say, 1823",30.606677,-97.675513,6,11,2018
1935614884,"Canis latrans Say, 1823",37.77465,-122.460587,6,11,2018
1935614111,"Canis latrans Say, 1823",30.284129,-97.78296,23,10,2018
1935614092,"Canis latrans Say, 1823",38.948137,-81.760965,3,11,2018
1935611951,"Canis latrans Say, 1823",41.219432,-81.420408,24,9,2011
1935611943,"Canis latrans Say, 1823",41.219973,-81.419689,10,3,2013
1935611936,"Canis latrans Say, 1823",41.220313,-81.419453,24,3,2013
1935611931,"Canis latrans Say, 1823",41.221087,-81.419592,11,1,2009
1935611843,"Canis latrans Say, 1823",33.181938,-116.325915,5,11,2018
1935611625,"Canis latrans Say, 1823",33.334491,-86.986679,3,11,2018
1935603320,"Canis latrans Say, 1823",37.870361,-122.212836,1,11,2018
1935603309,"Canis latrans Say, 1823",37.870361,-122.212836,23,10,2018
1935602410,"Canis latrans Say, 1823",34.348828,-119.052392,4,11,2018
1935602168,"Canis latrans Say, 1823",29.98282,-103.523108,3,11,2018
1935602020,"Canis latrans Say, 1823",33.137737,-116.295852,4,11,2018
1935601855,"Canis latrans Say, 1823",33.137216,-116.296361,4,11,2018
1935601127,"Canis latrans Say, 1823",36.096791,-114.94684,3,11,2018
1935600880,"Canis latrans Say, 1823",38.154277,-122.945386,3,11,2018
1935600747,"Canis latrans Say, 1823",36.09308,-114.965894,3,11,2018
1935600604,"Canis latrans Say, 1823",30.788455,-99.22258,4,11,2018
1935599821,"Canis latrans Say, 1823",36.421138,-103.154525,4,11,2018
1935599418,"Canis latrans Say, 1823",38.008728,-122.492425,4,11,2018
1935599336,"Canis latrans Say, 1823",33.005824,-97.043826,2,11,2018
1935599184,"Canis latrans Say, 1823",35.421647,-102.095603,4,11,2018
1935595635,"Canis latrans Say, 1823",33.154129,-116.479262,3,11,2018
1935594093,"Canis latrans Say, 1823",35.2248,-106.690192,2,11,2018
1935592794,"Canis latrans Say, 1823",41.165006,-81.284986,3,11,2018
1935592210,"Canis latrans Say, 1823",34.131626,-118.282623,27,10,2018
1935589767,"Canis latrans Say, 1823",32.866797,-116.460217,2,11,2018
1935586234,"Canis latrans Say, 1823",44.772634,-93.348813,31,10,2018
1933601187,"Canis latrans Say, 1823",34.116053,-117.711687,5,11,2016
1933600269,"Canis latrans Say, 1823",44.429323,-110.029259,21,5,2013
1933599874,"Canis latrans Say, 1823",30.467959,-88.688598,2,11,2018
1933596014,"Canis latrans Say, 1823",37.787442,-122.123018,1,11,2018
1933595984,"Canis latrans Say, 1823",37.799062,-122.467262,1,11,2018
1933595939,"Canis latrans Say, 1823",47.265775,-122.469308,22,10,2018
1933595398,"Canis latrans Say, 1823",44.870383,-110.167024,20,7,2018
1933595062,"Canis latrans Say, 1823",40.958085,-112.214557,6,1,2016
1933594517,"Canis latrans Say, 1823",33.754016,-117.855811,1,11,2018
1933594292,"Canis latrans Say, 1823",38.306676,-123.015824,1,11,2018
1933594118,"Canis latrans Say, 1823",33.213848,-117.234215,1,11,2018
1933593837,"Canis latrans Say, 1823",33.500694,-117.453686,7,10,2013
1933593766,"Canis latrans Say, 1823",33.297602,-112.643517,25,9,2016
1933593710,"Canis latrans Say, 1823",34.028665,-116.533527,4,6,2017
1933592510,"Canis latrans Say, 1823",30.135196,-97.457221,31,10,2018
1933591982,"Canis latrans Say, 1823",33.796659,-106.892521,11,11,2008
1933590826,"Canis latrans Say, 1823",34.721434,-98.700793,27,10,2018
1933587835,"Canis latrans Say, 1823",44.772722,-93.349431,31,10,2018
1933587827,"Canis latrans Say, 1823",44.772175,-93.346626,31,10,2018
1933585352,"Canis latrans Say, 1823",37.844936,-122.142306,25,10,2018
1933581781,"Canis latrans Say, 1823",43.806185,-121.577689,17,10,2018
1933578555,"Canis latrans Say, 1823",47.674126,-122.047393,19,4,2017
1933577446,"Canis latrans Say, 1823",27.892402,-97.609769,29,10,2018
1933576384,"Canis latrans Say, 1823",31.890896,-102.322069,28,10,2018
1933574872,"Canis latrans Say, 1823",39.64833,-121.652955,5,7,2014
1933574722,"Canis latrans Say, 1823",37.801067,-122.473725,29,10,2018
1933570414,"Canis latrans Say, 1823",32.636928,-117.036997,28,10,2018
1933569559,"Canis latrans Say, 1823",39.506782,-119.737976,28,10,2018
1933569287,"Canis latrans Say, 1823",41.960645,-88.342453,26,10,2018
1933568837,"Canis latrans Say, 1823",38.103364,-90.148497,28,10,2017
1933564028,"Canis latrans Say, 1823",42.194801,-87.821312,28,10,2018
1933563929,"Canis latrans Say, 1823",37.941503,-122.6615,26,10,2018
1933561931,"Canis latrans Say, 1823",37.365208,-122.156753,12,4,2015
1933560750,"Canis latrans Say, 1823",36.982546,-121.875345,27,10,2018
1933560500,"Canis latrans Say, 1823",44.889,-93.178853,27,10,2018
1933559227,"Canis latrans Say, 1823",34.112121,-118.223614,11,7,2018
1933557370,"Canis latrans Say, 1823",33.100879,-96.92651,27,10,2018
1933556698,"Canis latrans Say, 1823",34.166772,-118.512087,27,10,2018
1933556535,"Canis latrans Say, 1823",41.846737,-88.242072,27,10,2018
1933556240,"Canis latrans Say, 1823",42.441933,-71.559834,27,10,2018
1933554391,"Canis latrans ochropus Eschscholtz, 1829",38.611031,-120.692966,15,7,2018
1933554314,"Canis latrans ochropus Eschscholtz, 1829",38.77377,-120.632206,23,4,2017
1933554287,"Canis latrans Say, 1823",37.84762,-122.198931,26,10,2018
1933553940,"Canis latrans Say, 1823",32.896119,-116.469334,26,10,2018
1933553716,"Canis latrans Say, 1823",36.126578,-114.893836,26,10,2018
1933553303,"Canis latrans Say, 1823",41.074023,-77.550752,13,9,2017
1933551872,"Canis latrans Say, 1823",45.810415,-92.405158,25,10,2018
1933550691,"Canis latrans Say, 1823",33.271143,-88.783611,26,10,2018
1933543518,"Canis latrans Say, 1823",30.636262,-84.049558,22,1,2003
1933540383,"Canis latrans Say, 1823",39.434891,-120.210831,11,5,2015
1933540358,"Canis latrans Say, 1823",35.290631,-118.624245,9,5,2015
1933538020,"Canis latrans Say, 1823",33.540417,-116.756389,16,12,2014
1933537142,"Canis latrans Say, 1823",34.130644,-116.365598,15,3,2018
1932926658,"Canis latrans Say, 1823",33.745308,-105.459296,1,12,2016
1932926648,"Canis latrans Say, 1823",34.01028,-105.44891,10,11,2016
1932926635,"Canis latrans Say, 1823",33.97221,-105.47385,23,11,2016
1932926633,"Canis latrans Say, 1823",34.07013,-105.48932,9,11,2016
1932926602,"Canis latrans Say, 1823",32.25882,-108.84504,29,11,2016
1932926483,"Canis latrans Say, 1823",34.06451,-105.55911,22,11,2016
1932926395,"Canis latrans Say, 1823",34.00076,-105.41528,10,11,2016
1932926389,"Canis latrans Say, 1823",32.15056,-108.79774,7,12,2016
1932362433,"Canis latrans Say, 1823",32.219128,-109.877822,3,1,2018
1932360675,"Canis latrans Say, 1823",31.81649,-110.34734,7,5,2017
1932357995,"Canis latrans Say, 1823",36.459138,-116.865853,18,5,2014
1932356940,"Canis latrans Say, 1823",37.831745,-122.532936,21,10,2018
1932356905,"Canis latrans Say, 1823",30.412941,-97.782289,18,10,2018
1932356716,"Canis latrans Say, 1823",30.412941,-97.782289,23,10,2018
1932356714,"Canis latrans Say, 1823",30.412941,-97.782289,20,10,2018
1932356620,"Canis latrans Say, 1823",30.412941,-97.782289,24,10,2018
1932356587,"Canis latrans Say, 1823",30.412941,-97.782289,25,10,2018
1932356491,"Canis latrans Say, 1823",30.412941,-97.782289,20,10,2018
1932350815,"Canis latrans Say, 1823",37.800821,-122.474549,24,10,2018
1932348233,"Canis latrans Say, 1823",41.790917,-91.679889,28,3,2017
1932342956,"Canis latrans Say, 1823",30.163272,-95.710103,23,10,2018
1932342463,"Canis latrans Say, 1823",40.194429,-105.525555,12,10,2018
1932341109,"Canis latrans Say, 1823",34.074142,-118.233428,23,10,2018
1932340632,"Canis latrans Say, 1823",37.783267,-122.49713,23,10,2018
1932336345,"Canis latrans Say, 1823",40.074399,-86.030112,22,10,2018
1932336135,"Canis latrans Say, 1823",33.543398,-117.269526,30,9,2018
1932335675,"Canis latrans Say, 1823",37.791884,-122.450543,22,10,2018
1932331840,"Canis latrans Say, 1823",36.494512,-118.851472,21,10,2018
1932331496,"Canis latrans Say, 1823",32.452178,-95.206367,21,10,2018
1932330136,"Canis latrans Say, 1823",37.800963,-122.474521,19,10,2018
1932329758,"Canis latrans Say, 1823",32.920233,-116.552483,21,10,2018
1932329413,"Canis latrans Say, 1823",38.02655,-122.520095,11,10,2018
1932327802,"Canis latrans Say, 1823",34.619944,-86.542231,21,10,2018
1932327042,"Canis latrans Say, 1823",44.282461,-71.356929,15,1,2018
1932325320,"Canis latrans Say, 1823",40.665317,-88.897171,14,10,2018
1932323192,"Canis latrans Say, 1823",33.993983,-117.816707,17,9,2018
1932322164,"Canis latrans Say, 1823",30.350788,-97.801705,20,10,2018
1932322142,"Canis latrans Say, 1823",37.772503,-122.457649,16,10,2018
1932322136,"Canis latrans Say, 1823",42.413455,-71.510735,27,1,2018
1932321803,"Canis latrans Say, 1823",47.384056,-91.235993,20,10,2018
1932319327,"Canis latrans Say, 1823",39.876698,-90.538951,14,8,2017
1932316359,"Canis latrans Say, 1823",35.588048,-83.838243,6,2,2016
1932314900,"Canis latrans Say, 1823",42.472944,-71.64807,30,9,2018
1932313122,"Canis latrans Say, 1823",41.836691,-88.224973,9,1,2018
1932312583,"Canis latrans Say, 1823",37.753191,-122.447537,21,9,2018
1932310469,"Canis latrans Say, 1823",44.652672,-72.361625,9,10,2018
1932305020,"Canis latrans Say, 1823",42.448668,-71.477331,18,8,2018
1932304639,"Canis latrans Say, 1823",35.1293,-109.71501,26,8,2018
1931537121,"Canis latrans Say, 1823",44.063124,-69.08293,7,1,2017
1931534914,"Canis latrans Say, 1823",47.228435,-94.725918,16,10,2018
1931534031,"Canis latrans Say, 1823",37.800868,-122.474657,18,10,2018
1931533898,"Canis latrans Say, 1823",37.800972,-122.474605,17,10,2018
1931530616,"Canis latrans Say, 1823",42.081071,-87.995511,10,12,2017
1931530508,"Canis latrans Say, 1823",30.628872,-93.82077,18,10,2018
1931527780,"Canis latrans Say, 1823",32.379878,-106.631889,17,10,2018
1931527547,"Canis latrans Say, 1823",38.07962,-122.918369,13,10,2018
1931526758,"Canis latrans Say, 1823",31.033642,-97.427855,17,10,2018
1931526655,"Canis latrans Say, 1823",36.204078,-116.773522,27,2,2016
1931526217,"Canis latrans Say, 1823",32.540576,-117.112037,17,10,2018
1931525952,"Canis latrans Say, 1823",36.981687,-122.026531,16,10,2018
1931525621,"Canis latrans Say, 1823",41.770194,-87.864893,17,10,2018
1931524689,"Canis latrans Say, 1823",33.776075,-118.053686,14,9,2018
1931521203,"Canis latrans Say, 1823",33.362401,-111.993137,15,10,2018
1931519730,"Canis latrans Say, 1823",33.088071,-116.364811,16,10,2018
1931519650,"Canis latrans Say, 1823",33.085555,-116.36472,16,10,2018
1931519563,"Canis latrans Say, 1823",33.285669,-86.809989,13,10,2018
1931518253,"Canis latrans Say, 1823",34.13693,-118.423331,7,10,2018
1931518004,"Canis latrans Say, 1823",41.800647,-69.93765,16,10,2018
1931516642,"Canis latrans Say, 1823",30.565172,-103.884779,14,10,2018
1931516394,"Canis latrans Say, 1823",30.565171,-103.884787,15,10,2018
1931514121,"Canis latrans Say, 1823",37.743342,-122.413992,10,10,2018
1931513294,"Canis latrans Say, 1823",37.794785,-122.454954,15,10,2018
1931512345,"Canis latrans Say, 1823",37.718394,-89.557907,5,10,2018
1931508999,"Canis latrans Say, 1823",45.934728,-116.242612,7,10,2018
1931508466,"Canis latrans Say, 1823",34.139442,-118.595665,11,6,2017
1931508009,"Canis latrans Say, 1823",41.121735,-81.49421,11,10,2018
1931505679,"Canis latrans Say, 1823",32.808742,-116.614403,14,10,2018
1931504075,"Canis latrans Say, 1823",33.001104,-116.54929,14,10,2018
1931503887,"Canis latrans Say, 1823",40.342793,-105.683639,11,2,2011
1931502344,"Canis latrans Say, 1823",34.237337,-116.84834,1,5,2018
1931501381,"Canis latrans Say, 1823",37.577205,-122.391158,14,10,2018
1931500190,"Canis latrans Say, 1823",30.781294,-97.37075,14,10,2018
1931498236,"Canis latrans Say, 1823",36.788168,-120.743117,28,7,2011
1931497097,"Canis latrans Say, 1823",38.217678,-122.976189,12,10,2018
1931496725,"Canis latrans Say, 1823",38.224323,-122.979546,12,10,2018
1931489901,"Canis latrans Say, 1823",37.886848,-122.233513,12,10,2018
1931489852,"Canis latrans Say, 1823",33.285669,-86.809989,11,10,2018
1931489666,"Canis latrans Say, 1823",38.588328,-121.332935,12,10,2018
1931487756,"Canis latrans Say, 1823",33.26679,-101.482481,12,10,2018
1931486758,"Canis latrans Say, 1823",42.593823,-71.553605,12,10,2018
1931484607,"Canis latrans Say, 1823",33.357805,-116.399591,10,10,2018
1931484470,"Canis latrans Say, 1823",33.357974,-116.399725,10,10,2018
1931483146,"Canis latrans Say, 1823",32.975793,-116.363525,9,10,2018
1931483095,"Canis latrans Say, 1823",40.097156,-75.461114,10,10,2018
1931483061,"Canis latrans Say, 1823",32.967201,-116.363655,9,10,2018
1931482898,"Canis latrans Say, 1823",32.970884,-116.363549,9,10,2018
1931482896,"Canis latrans Say, 1823",32.975385,-116.363459,9,10,2018
1931482895,"Canis latrans Say, 1823",32.975386,-116.363527,9,10,2018
1927463504,"Canis latrans Say, 1823",33.626796,-107.655345,29,1,2016
1927463503,"Canis latrans Say, 1823",33.626796,-107.655345,10,2,2016
1927463179,"Canis latrans Say, 1823",33.626796,-107.655345,29,1,2016
1927463030,"Canis latrans Say, 1823",36.816958,-106.785594,4,4,2016
1927463027,"Canis latrans Say, 1823",33.626796,-107.655345,10,2,2016
1927463016,"Canis latrans Say, 1823",33.626796,-107.655345,10,2,2016
1927462959,"Canis latrans Say, 1823",33.626796,-107.655345,10,2,2016
1927462956,"Canis latrans Say, 1823",33.626796,-107.655345,10,2,2016
1927462933,"Canis latrans Say, 1823",34.599633,-106.726083,12,10,2015
1927462924,"Canis latrans Say, 1823",33.626796,-107.655345,10,2,2016
1920848438,"Canis latrans Say, 1823",35.173687,-119.685883,8,6,2016
1920847208,"Canis latrans Say, 1823",46.844344,-90.59698,14,8,2018
1920845495,"Canis latrans Say, 1823",37.886837,-122.233589,11,10,2018
1920844534,"Canis latrans Say, 1823",29.224941,-96.762007,18,1,2018
1920842009,"Canis latrans Say, 1823",33.037168,-100.512643,10,10,2018
1920841936,"Canis latrans Say, 1823",34.931162,-101.638073,9,10,2018
1920840840,"Canis latrans Say, 1823",47.415853,-117.450123,10,10,2018
1920838365,"Canis latrans Say, 1823",48.768427,-122.475072,13,12,2014
1920838146,"Canis latrans Say, 1823",27.920594,-97.606112,10,10,2018
1920837849,"Canis latrans Say, 1823",42.593996,-71.553487,10,10,2018
1920836346,"Canis latrans Say, 1823",37.171197,-121.659353,7,10,2018
1920835811,"Canis latrans Say, 1823",44.189686,-121.048015,9,10,2018
1920834615,"Canis latrans Say, 1823",35.412887,-80.565687,7,9,2018
1920832821,"Canis latrans Say, 1823",32.976473,-116.363223,9,10,2018
1920829654,"Canis latrans Say, 1823",34.194823,-80.182458,8,10,2018
1920829627,"Canis latrans Say, 1823",34.194823,-80.182458,9,10,2018
1920829620,"Canis latrans Say, 1823",27.466237,-97.296916,9,10,2018
1920829613,"Canis latrans Say, 1823",34.194823,-80.182458,8,10,2018
1920823306,"Canis latrans Say, 1823",44.270619,-109.462304,30,9,2018
1920822339,"Canis latrans Say, 1823",43.191741,-87.926325,8,10,2018
1920820396,"Canis latrans Say, 1823",33.044845,-96.746218,7,10,2018
1920814110,"Canis latrans Say, 1823",42.440167,-71.535242,7,10,2018
1920813058,"Canis latrans Say, 1823",39.886148,-121.917459,31,1,2012
1920812220,"Canis latrans Say, 1823",46.14216,-123.87615,6,10,2018
1920810320,"Canis latrans Say, 1823",33.361154,-111.738099,5,10,2018
1920810045,"Canis latrans Say, 1823",37.79685,-122.456938,5,10,2018
1920808764,"Canis latrans Say, 1823",36.811581,-121.240313,6,10,2018
1920808485,"Canis latrans Say, 1823",46.154481,-123.890535,5,10,2018
1920808346,"Canis latrans Say, 1823",40.075776,-105.266456,6,10,2018
1920807435,"Canis latrans Say, 1823",31.33151,-94.707243,5,10,2018
1920806283,"Canis latrans Say, 1823",33.04256,-115.459009,20,6,2018
1920805997,"Canis latrans Say, 1823",38.818073,-100.772684,4,10,2018
1920803096,"Canis latrans Say, 1823",38.247963,-119.210959,16,5,2018
1920802572,"Canis latrans Say, 1823",37.800885,-122.474521,5,10,2018
1920802548,"Canis latrans Say, 1823",37.800783,-122.474542,4,10,2018
1920800903,"Canis latrans Say, 1823",33.168517,-117.307395,5,10,2018
1920800298,"Canis latrans Say, 1823",36.987331,-122.051138,5,10,2018
1920800292,"Canis latrans Say, 1823",41.57933,-87.77604,11,12,2011
1920797106,"Canis latrans Say, 1823",36.670635,-121.79565,11,6,2018
1914377664,"Canis latrans Say, 1823",41.816219,-72.311272,9,12,2017
1914377586,"Canis latrans Say, 1823",34.196008,-80.201697,24,11,2017
1914364266,"Canis latrans Say, 1823",30.41335,-97.78247,2,10,2018
1914364258,"Canis latrans Say, 1823",30.41335,-97.78247,30,9,2018
1914364171,"Canis latrans Say, 1823",30.41335,-97.78247,3,10,2018
1914364156,"Canis latrans Say, 1823",30.41335,-97.78247,3,10,2018
1914364117,"Canis latrans Say, 1823",30.41335,-97.78247,1,10,2018
1914364109,"Canis latrans Say, 1823",30.41335,-97.78247,2,10,2018
1914364105,"Canis latrans Say, 1823",30.41335,-97.78247,3,10,2018
1914364095,"Canis latrans Say, 1823",30.41335,-97.78247,1,10,2018
1914364089,"Canis latrans Say, 1823",30.41335,-97.78247,3,10,2018
1914362995,"Canis latrans Say, 1823",32.912015,-97.09311,4,10,2018
1914359983,"Canis latrans Say, 1823",39.612289,-105.025101,19,2,2017
1914359539,"Canis latrans Say, 1823",37.825891,-122.534406,20,9,2018
1914356639,"Canis latrans Say, 1823",43.077244,-89.485545,3,10,2018
1914355543,"Canis latrans Say, 1823",26.96402,-80.190796,2,2,2017
1914353496,"Canis latrans Say, 1823",34.445042,-119.134894,3,11,2017
1914352070,"Canis latrans Say, 1823",41.69759,-70.288315,2,10,2018
1914349189,"Canis latrans Say, 1823",33.728701,-118.079447,9,7,2014
1914349069,"Canis latrans Say, 1823",33.874142,-118.295341,29,9,2018
1914347745,"Canis latrans Say, 1823",33.874729,-118.29464,29,9,2018
1914347717,"Canis latrans Say, 1823",45.477341,-123.871227,29,9,2018
1914346961,"Canis latrans Say, 1823",32.978265,-116.524876,1,10,2018
1914346556,"Canis latrans Say, 1823",34.349964,-87.336052,1,10,2018
1914346257,"Canis latrans Say, 1823",33.728949,-118.230138,1,10,2018
1914345219,"Canis latrans Say, 1823",34.136417,-118.630602,1,10,2018
1914342692,"Canis latrans Say, 1823",33.874802,-118.291809,29,9,2018
1914342559,"Canis latrans Say, 1823",37.914287,-122.248773,30,9,2018
1914342436,"Canis latrans Say, 1823",37.911442,-122.247485,30,9,2018
1914342079,"Canis latrans Say, 1823",37.058279,-120.849915,30,9,2018
1914341203,"Canis latrans Say, 1823",39.808027,-104.89216,29,9,2018
1914339251,"Canis latrans Say, 1823",35.812794,-82.183865,23,9,2018
1914338735,"Canis latrans Say, 1823",28.270033,-96.824973,28,9,2018
1914337842,"Canis latrans Say, 1823",39.25461,-123.229339,30,9,2018
1914335600,"Canis latrans Say, 1823",37.35309,-121.6928,29,9,2018
1914335029,"Canis latrans Say, 1823",35.59772,-116.23836,29,9,2018
1914331380,"Canis latrans Say, 1823",33.843056,-117.166389,29,9,2018
1914330608,"Canis latrans Say, 1823",43.056539,-87.909798,29,9,2018
1914329889,"Canis latrans Say, 1823",45.391531,-93.182779,23,9,2018
1914329826,"Canis latrans Say, 1823",45.391618,-93.183021,23,9,2018
1914328733,"Canis latrans Say, 1823",43.52871,-72.426791,29,9,2018
1914328552,"Canis latrans Say, 1823",44.694217,-110.745879,29,9,2018
1914328425,"Canis latrans Say, 1823",33.299997,-114.692511,3,7,2018
1914327448,"Canis latrans Say, 1823",32.75073,-116.498642,28,9,2018
1914325132,"Canis latrans Say, 1823",44.880398,-93.180381,17,9,2018
1914250742,"Canis latrans Say, 1823",38.056709,-78.6115,20,10,2016
1914249541,"Canis latrans Say, 1823",28.028534,-98.208369,27,9,2018
1914248989,"Canis latrans Say, 1823",42.593783,-71.553563,27,9,2018
1914248497,"Canis latrans Say, 1823",37.770389,-122.461831,27,9,2018
1914247075,"Canis latrans Say, 1823",41.298446,-72.684487,13,9,2018
1914245813,"Canis latrans Say, 1823",37.714236,-119.577114,27,9,2018
1914240663,"Canis latrans Say, 1823",37.404607,-121.804085,21,10,2017
1914240277,"Canis latrans Say, 1823",34.080793,-118.239322,22,9,2018
1914237106,"Canis latrans Say, 1823",37.745007,-122.412865,21,9,2018
1914236645,"Canis latrans Say, 1823",34.139698,-118.574638,24,9,2018
1914233789,"Canis latrans Say, 1823",34.09977,-118.262652,23,9,2018
1914233774,"Canis latrans Say, 1823",34.099254,-118.262386,23,9,2018
1914232386,"Canis latrans Say, 1823",37.791753,-122.454245,25,9,2018
1914231289,"Canis latrans Say, 1823",33.824255,-112.391633,24,9,2018
1914229950,"Canis latrans Say, 1823",44.868521,-110.174643,30,4,2018
1914229623,"Canis latrans Say, 1823",32.96594,-116.511876,24,9,2018
1914226476,"Canis latrans Say, 1823",45.391512,-93.18304,23,9,2018
1914226236,"Canis latrans Say, 1823",37.906499,-122.245297,23,9,2018
1914226224,"Canis latrans Say, 1823",37.906499,-122.245297,23,9,2018
1914225490,"Canis latrans Say, 1823",37.792816,-122.456816,24,9,2018
1914225179,"Canis latrans Say, 1823",44.427968,-110.588454,6,9,2016
