organization_id, org_name, site_id, site_name, latitude, longitude, elevation, measured_on, aerosols:userid,aerosols:measured at,aerosols:solar measured at,aerosols:solar noon at,aerosols:observed sky color,aerosols:observed sky clarity,aerosols:associated remote sensor,aerosols:remote sensor overflight time,aerosols:remote sensor maximum elevation angle (deg),aerosols:aerosol photometer type,aerosols:aerosol photometer serial number,aerosols:aerosol optical thickness at 505nm,aerosols:transmission percent at 505nm,aerosols:wavelength data,aerosols:comments
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,29-09-2008,-1,2008-09-29T18:04:00,2008-09-29T11:44:00,2008-09-29T18:21:00,blue,unusually clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.2443, transmission_percent: 78.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0993, transmission_percent: 90.6)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,30-09-2008,-1,2008-09-30T17:23:00,2008-09-30T11:03:00,2008-09-30T18:21:00,blue,unusually clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.2734, transmission_percent: 76.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1222, transmission_percent: 88.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,07-10-2008,-1,2008-10-07T19:34:00,2008-10-07T13:16:00,2008-10-07T18:19:00,,,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.1110, transmission_percent: 89.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0082, transmission_percent: 99.2)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,20-10-2008,-1,2008-10-20T17:47:00,2008-10-20T11:32:00,2008-10-20T18:16:00,blue,unusually clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.1959, transmission_percent: 82.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0755, transmission_percent: 92.7)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,23-10-2008,-1,2008-10-23T15:38:00,2008-10-23T09:24:00,2008-10-23T18:16:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.1463, transmission_percent: 86.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0558, transmission_percent: 94.6)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,23-10-2008,-1,2008-10-23T21:38:00,2008-10-23T15:24:00,2008-10-23T18:16:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.1047, transmission_percent: 90.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0342, transmission_percent: 96.6)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,27-10-2008,-1,2008-10-27T14:42:00,2008-10-27T08:28:00,2008-10-27T18:15:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.0533, transmission_percent: 94.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0034, transmission_percent: 99.7)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,27-10-2008,-1,2008-10-27T21:42:00,2008-10-27T15:28:00,2008-10-27T18:15:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.0613, transmission_percent: 94.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0083, transmission_percent: 99.2)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,01-11-2008,-1,2008-11-01T15:03:00,2008-11-01T08:49:00,2008-11-01T18:15:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.1203, transmission_percent: 88.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0425, transmission_percent: 95.8)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,01-11-2008,-1,2008-11-01T21:03:00,2008-11-01T14:49:00,2008-11-01T18:15:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.1488, transmission_percent: 86.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0585, transmission_percent: 94.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,13-11-2008,-1,2008-11-13T14:30:00,2008-11-13T08:15:00,2008-11-13T18:16:00,light blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.1984, transmission_percent: 82.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1342, transmission_percent: 87.4)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,13-11-2008,-1,2008-11-13T20:30:00,2008-11-13T14:15:00,2008-11-13T18:16:00,light blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.3980, transmission_percent: 67.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2792, transmission_percent: 75.6)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,15-11-2008,-1,2008-11-15T19:15:17,2008-11-15T13:00:00,2008-11-15T18:16:00,light blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.1052, transmission_percent: 90.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0288, transmission_percent: 97.2)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,18-11-2008,-1,2008-11-18T17:07:00,2008-11-18T10:51:00,2008-11-18T18:17:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.1218, transmission_percent: 88.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0350, transmission_percent: 96.6)]",
204258,Texas State University,30040,SWT weather site:ATM-02,29.8884,-97.9458,281,25-09-2011,-1,2011-09-25T22:01:00,2011-09-25T15:39:00,2011-09-25T18:23:00,blue,clear,,,,voltage derived,RG8-381,0.0709,93.1555043,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0709, transmission_percent: 93.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0760, transmission_percent: 92.7)]",
204258,Texas State University,30040,SWT weather site:ATM-02,29.8884,-97.9458,281,26-09-2011,-1,2011-09-26T20:54:00,2011-09-26T14:32:00,2011-09-26T18:23:00,pale blue,clear,RG8-381,,,voltage derived,RG8-381,0.0582,94.34612363,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0582, transmission_percent: 94.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0533, transmission_percent: 94.8)]",
204258,Texas State University,30040,SWT weather site:ATM-02,29.8884,-97.9458,281,01-10-2011,-1,2011-10-01T19:15:00,2011-10-01T12:55:00,2011-10-01T18:21:00,pale blue,clear,,,,voltage derived,RG8-381,0.1162,89.02971461,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1162, transmission_percent: 89.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0573, transmission_percent: 94.4)]",
204258,Texas State University,30040,SWT weather site:ATM-02,29.8884,-97.9458,281,12-11-2011,-1,2011-11-12T23:00:00,2011-11-12T16:45:00,2011-11-12T18:15:00,pale blue,somewhat hazy,,,,voltage derived,RG8-381,0.1873,82.91949406,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1873, transmission_percent: 82.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2127, transmission_percent: 80.9)]",
204258,Texas State University,30040,SWT weather site:ATM-02,29.8884,-97.9458,281,13-11-2011,-1,2011-11-13T21:15:00,2011-11-13T15:00:00,2011-11-13T18:15:00,pale blue,somewhat hazy,,,,voltage derived,RG8-381,0.121,88.60339596,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1210, transmission_percent: 88.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1240, transmission_percent: 88.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,12-09-2012,3085815,2012-09-12T17:02:05,2012-09-12T10:35:00,2012-09-12T18:27:00,,,,,,voltage derived,RG8-382,0.1911,82.6049979,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1911, transmission_percent: 82.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1163, transmission_percent: 89.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,14-09-2012,3085815,2012-09-14T16:17:00,2012-09-14T09:50:00,2012-09-14T18:27:00,,,,,,voltage derived,RG8-382,0.2383,78.79662658,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2383, transmission_percent: 78.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1753, transmission_percent: 84.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,15-09-2012,3085815,2012-09-15T16:33:12,2012-09-15T10:07:00,2012-09-15T18:26:00,,,,,,voltage derived,RG8-382,0.1191,88.77190244,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1191, transmission_percent: 89.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1009, transmission_percent: 90.4)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,18-09-2012,3085815,2012-09-18T17:27:05,2012-09-18T11:02:00,2012-09-18T18:25:00,,,,,,voltage derived,RG8-382,0.1904,82.66284164,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1904, transmission_percent: 82.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2418, transmission_percent: 80.1)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,21-09-2012,3085815,2012-09-21T16:50:06,2012-09-21T10:26:00,2012-09-21T18:24:00,,,,,,voltage derived,RG8-382,0.1821,83.35179844,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1821, transmission_percent: 83.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1260, transmission_percent: 88.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,17-10-2012,3085815,2012-10-17T17:25:05,2012-10-17T11:10:00,2012-10-17T18:17:00,,,,,,voltage derived,RG8-382,0.1979,82.04518942,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1979, transmission_percent: 82.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.5956, transmission_percent: 63.2)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,09-11-2012,3085815,2012-11-09T17:38:34,2012-11-09T11:24:00,2012-11-09T18:15:00,,,,,,voltage derived,RG8-382,0.1205,88.64770873,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1205, transmission_percent: 88.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1359, transmission_percent: 87.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,10-11-2012,3085815,2012-11-10T17:06:10,2012-11-10T10:52:00,2012-11-10T18:15:00,,,,,,voltage derived,RG8-382,0.0506,95.0658858,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0506, transmission_percent: 95.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0337, transmission_percent: 96.7)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,12-11-2012,3085815,2012-11-12T17:38:34,2012-11-12T11:24:00,2012-11-12T18:15:00,,,,,,voltage derived,RG8-382,0.1162,89.02971461,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1162, transmission_percent: 89.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1340, transmission_percent: 87.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,14-11-2012,3085815,2012-11-14T16:41:20,2012-11-14T10:26:00,2012-11-14T18:16:00,,,,,,voltage derived,RG8-382,0.1409,86.8576165,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1409, transmission_percent: 86.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1079, transmission_percent: 89.8)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,16-11-2012,3085815,2012-11-16T16:04:30,2012-11-16T09:49:00,2012-11-16T18:16:00,,,,,,voltage derived,RG8-382,0.0836,91.97991022,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0836, transmission_percent: 92.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0752, transmission_percent: 92.8)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,17-11-2012,3085815,2012-11-17T19:24:10,2012-11-17T13:08:00,2012-11-17T18:16:00,,,,,,voltage derived,RG8-382,0.1148,89.1544435,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1148, transmission_percent: 89.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0563, transmission_percent: 94.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,19-11-2012,3085815,2012-11-19T17:00:40,2012-11-19T10:44:00,2012-11-19T18:17:00,,,,,,voltage derived,RG8-382,0.1642,84.85722904,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1642, transmission_percent: 84.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.4273, transmission_percent: 66.1)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,20-11-2012,3085815,2012-11-20T17:13:20,2012-11-20T10:56:00,2012-11-20T18:17:00,,,,,,voltage derived,RG8-382,0.095,90.93729345,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0950, transmission_percent: 90.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0949, transmission_percent: 91.0)]",
204258,Texas State University,30052,Akins High School:ATM-16,29.8884,-97.9458,254,20-11-2012,3085815,2012-11-20T17:45:00,2012-11-20T11:28:00,2012-11-20T18:17:00,light blue,somewhat hazy,,2012-11-20T17:45:00,,voltage derived,RG8-703,0.1557,85.58158966,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1557, transmission_percent: 85.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.3625, transmission_percent: 70.8)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,22-09-2013,3085815,2013-09-22T19:30:00,2013-09-22T13:06:00,2013-09-22T18:24:00,light blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.5393, transmission_percent: 58.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2908, transmission_percent: 74.8)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,27-10-2013,3085815,2013-10-27T19:45:30,2013-10-27T13:32:00,2013-10-27T18:15:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.4428, transmission_percent: 64.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2683, transmission_percent: 76.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,10-11-2013,3085815,2013-11-10T19:17:00,2013-11-10T13:03:00,2013-11-10T18:15:00,pale blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.4699, transmission_percent: 62.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2353, transmission_percent: 79.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,17-11-2013,3085815,2013-11-17T19:15:00,2013-11-17T12:59:00,2013-11-17T18:16:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.4297, transmission_percent: 65.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2099, transmission_percent: 81.1)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,28-11-2013,3085815,2013-11-28T19:27:00,2013-11-28T13:08:00,2013-11-28T18:19:00,blue,clear,,,,voltage derived,R7A-465,,,"[(sensor_wavelength_nm: 606, aerosol_optical_thickness: 0.3811, transmission_percent: 68.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1841, transmission_percent: 83.2)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,21-09-2014,3085815,2014-09-21T07:20:00,2014-09-21T00:56:00,2014-09-21T18:24:00,blue,clear,,,,voltage derived,RG8-703,-1.5349,101,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: -1.5349, transmission_percent: 101.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: -0.3588, transmission_percent: 101.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,23-09-2014,3085815,2014-09-23T19:00:00,2014-09-23T12:37:00,2014-09-23T18:24:00,blue,clear,,,,voltage derived,RG8-381,0.1235,88.38216412,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1235, transmission_percent: 88.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1293, transmission_percent: 87.9)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,12-10-2014,3085815,2014-10-12T18:00:00,2014-10-12T11:44:00,2014-10-12T18:18:00,blue,clear,,,,voltage derived,R7A-464,0.3676,69.23940839,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.3676, transmission_percent: 69.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2417, transmission_percent: 78.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,19-10-2014,3085815,2014-10-19T07:00:00,2014-10-19T00:45:00,2014-10-19T18:16:00,blue,clear,,,,voltage derived,RG8-703,-1.6514,101,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: -1.6514, transmission_percent: 101.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: -0.4124, transmission_percent: 101.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,21-10-2014,3085815,2014-10-21T17:00:00,2014-10-21T10:45:00,2014-10-21T18:16:00,blue,clear,,,,voltage derived,R7A-464,0.1469,86.33803111,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1469, transmission_percent: 86.3); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0901, transmission_percent: 91.4)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,21-10-2014,3085815,2014-10-21T18:20:00,2014-10-21T12:05:00,2014-10-21T18:16:00,blue,clear,,,,voltage derived,R7A-466,0.0604,94.13879031,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0604, transmission_percent: 94.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2045, transmission_percent: 81.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,21-10-2014,3085815,2014-10-21T19:02:00,2014-10-21T12:47:00,2014-10-21T18:16:00,light blue,clear,,,,voltage derived,RG8-381,0.1006,90.42946784,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1006, transmission_percent: 90.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1159, transmission_percent: 89.1)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,21-10-2014,3085815,2014-10-21T19:40:00,2014-10-21T13:25:00,2014-10-21T18:16:00,blue,clear,,,,voltage derived,R7A-466,0.5863,55.63820947,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.5863, transmission_percent: 58.6); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.4426, transmission_percent: 65.8)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,21-10-2014,3085815,2014-10-21T21:20:00,2014-10-21T15:05:00,2014-10-21T18:16:00,light blue,somewhat hazy,,,,voltage derived,R7A-466,0.3716,68.96300394,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.3716, transmission_percent: 69.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.4233, transmission_percent: 65.6)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,31-10-2014,3085815,2014-10-31T18:48:00,2014-10-31T12:34:00,2014-10-31T18:15:00,blue,clear,,,,voltage derived,R7A-464,0.3398,71.19126911,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.3398, transmission_percent: 71.4); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.3389, transmission_percent: 71.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,02-11-2014,3085815,2014-11-02T18:30:00,2014-11-02T12:16:00,2014-11-02T18:15:00,deep blue,clear,,,,voltage derived,R7A-466,0.6411,52.67127213,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.6411, transmission_percent: 52.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.5874, transmission_percent: 55.7)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,11-11-2014,3085815,2014-11-11T20:40:00,2014-11-11T14:25:00,2014-11-11T18:15:00,blue,clear,,,,voltage derived,R7A-466,0.1335,87.5027469,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1335, transmission_percent: 87.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2854, transmission_percent: 75.6)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,17-11-2014,3085815,2014-11-17T20:00:00,2014-11-17T13:44:00,2014-11-17T18:16:00,light blue,clear,,,,voltage derived,R7A-464,0.0292,97.12222006,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0292, transmission_percent: 97.1); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0636, transmission_percent: 93.9)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,18-11-2014,3085815,2014-11-18T05:58:00,2014-11-17T23:42:00,2014-11-18T18:16:00,light blue,clear,,,,voltage derived,RG8-703,-2.0598,101,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: -2.0598, transmission_percent: 101.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: -0.4520, transmission_percent: 101.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,18-11-2014,3085815,2014-11-18T19:34:00,2014-11-18T13:18:00,2014-11-18T18:16:00,light blue,clear,,,,voltage derived,R7A-466,0.1253,88.22321932,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1253, transmission_percent: 88.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2132, transmission_percent: 80.9)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,19-11-2014,3085815,2014-11-19T12:00:00,2014-11-19T05:44:00,2014-11-19T18:17:00,blue,clear,,,,voltage derived,RG8-703,-0.5453,101,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: -0.5453, transmission_percent: 101.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: -0.1527, transmission_percent: 101.0)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,25-11-2014,3085815,2014-11-25T18:00:00,2014-11-25T11:42:00,2014-11-25T18:18:00,blue,clear,,,,voltage derived,R7A-464,0.2236,79.96349244,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.2236, transmission_percent: 80.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.2325, transmission_percent: 79.3)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,25-11-2014,3085815,2014-11-25T18:24:00,2014-11-25T12:06:00,2014-11-25T18:18:00,light blue,clear,,,,voltage derived,R7A-466,0.0129,98.71828484,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0129, transmission_percent: 98.7); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1344, transmission_percent: 87.4)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,25-11-2014,3085815,2014-11-25T19:00:00,2014-11-25T12:42:00,2014-11-25T18:18:00,blue,clear,,,,voltage derived,RG8-381,0.0708,93.16482031,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0708, transmission_percent: 93.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1036, transmission_percent: 90.2)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,27-11-2014,3085815,2014-11-27T15:04:00,2014-11-27T08:45:00,2014-11-27T18:19:00,light blue,clear,,,,voltage derived,R7A-466,-0.0503,101,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: -0.0503, transmission_percent: 101.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0666, transmission_percent: 93.6)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,05-12-2014,3085815,2014-12-05T15:41:00,2014-12-05T09:19:00,2014-12-05T18:22:00,blue,clear,,,,voltage derived,R7A-466,-0.0097,101,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: -0.0097, transmission_percent: 100.2); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.1104, transmission_percent: 89.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,03-06-2015,3085815,2015-06-03T17:55:00,2015-06-03T11:25:00,2015-06-03T18:29:00,,,,,,voltage derived,R7A-464,0.0729,92.96937948,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0729, transmission_percent: 93.0); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0385, transmission_percent: 96.2)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,04-06-2015,3085815,2015-06-04T17:10:00,2015-06-04T10:40:00,2015-06-04T18:30:00,blue,,,,,voltage derived,R7A-464,0.0846,91.88797628,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0846, transmission_percent: 91.9); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0360, transmission_percent: 96.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,05-06-2015,3085815,2015-06-05T17:25:00,2015-06-05T10:55:00,2015-06-05T18:30:00,blue,,,,,voltage derived,R7A-464,0.0642,93.78174173,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.0642, transmission_percent: 93.8); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0360, transmission_percent: 96.5)]",
204258,Texas State University,30039,SWT weather station:ATM-01,29.8884,-97.9458,254,06-06-2015,3085815,2015-06-06T16:50:00,2015-06-06T10:20:00,2015-06-06T18:30:00,light blue,,,,,voltage derived,R7A-464,0.1686,84.48467745,"[(sensor_wavelength_nm: 505, aerosol_optical_thickness: 0.1686, transmission_percent: 84.5); (sensor_wavelength_nm: 625, aerosol_optical_thickness: 0.0959, transmission_percent: 90.9)]",
