organization_id, org_name, site_id, site_name, latitude, longitude, elevation, measured_on, aerosols:userid,aerosols:measured at,aerosols:solar measured at,aerosols:solar noon at,aerosols:observed sky color,aerosols:observed sky clarity,aerosols:associated remote sensor,aerosols:remote sensor overflight time,aerosols:remote sensor maximum elevation angle (deg),aerosols:aerosol photometer type,aerosols:aerosol photometer serial number,aerosols:aerosol optical thickness at 505nm,aerosols:transmission percent at 505nm,aerosols:wavelength data,aerosols:comments,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,13-06-2020,64427605,2020-06-13T13:25:00,2020-06-13T07:11:00,2020-06-13T18:13:00,,,Terra,2020-06-13T16:41:57,,calitoo,302,0.086688373,91.69628013,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0902, transmission_percent: 91.4); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0715, transmission_percent: 93.1); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0786, transmission_percent: 92.4)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,14-06-2020,64427605,2020-06-14T14:37:00,2020-06-14T08:23:00,2020-06-14T18:13:00,,,Terra,2020-06-14T17:24:41,,calitoo,302,0.112733134,89.33890432,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1222, transmission_percent: 88.5); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0873, transmission_percent: 91.6); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0924, transmission_percent: 91.2)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,14-06-2020,20826653,2020-06-14T15:08:00,2020-06-14T08:54:00,2020-06-14T18:13:00,,,Terra,2020-06-14T17:24:41,,calitoo,302,0.123628649,88.3707946,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1336, transmission_percent: 87.5); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0941, transmission_percent: 91.0); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1021, transmission_percent: 90.3)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,14-06-2020,64427605,2020-06-14T18:53:00,2020-06-14T12:39:00,2020-06-14T18:13:00,,,Aqua,2020-06-14T19:02:58,,calitoo,302,0.151221925,85.96568984,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1574, transmission_percent: 85.4); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1205, transmission_percent: 88.6); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1370, transmission_percent: 87.2)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,16-06-2020,20826653,2020-06-16T22:52:00,2020-06-16T16:38:00,2020-06-16T18:13:00,,,,,,calitoo,302,0.17334889,84.08442018,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1948, transmission_percent: 82.3); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1470, transmission_percent: 86.3); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1300, transmission_percent: 87.8)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,17-06-2020,64427605,2020-06-17T17:24:00,2020-06-17T11:10:00,2020-06-17T18:14:00,,,Aqua,2020-06-17T19:33:27,,calitoo,302,0.311930413,73.20324664,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.3554, transmission_percent: 70.1); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.2602, transmission_percent: 77.1); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.2261, transmission_percent: 79.8)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,17-06-2020,20826653,2020-06-17T17:43:00,2020-06-17T11:29:00,2020-06-17T18:14:00,,,Aqua,2020-06-17T19:33:27,,calitoo,3020,0.263056062,76.86988017,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2990, transmission_percent: 74.2); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.2168, transmission_percent: 80.5); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1918, transmission_percent: 82.5)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,18-06-2020,64427605,2020-06-18T18:40:00,2020-06-18T12:25:00,2020-06-18T18:14:00,,,Terra,2020-06-18T17:00:17,,calitoo,302,0.227904342,79.62004188,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2589, transmission_percent: 77.2); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1831, transmission_percent: 83.3); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1664, transmission_percent: 84.7)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,18-06-2020,20826653,2020-06-18T19:08:00,2020-06-18T12:53:00,2020-06-18T18:14:00,,,Terra,2020-06-18T17:00:17,,calitoo,302,0.274435703,76.00008685,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.3039, transmission_percent: 73.8); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.2282, transmission_percent: 79.6); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.2134, transmission_percent: 80.8)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,19-06-2020,64427605,2020-06-19T17:46:00,2020-06-19T11:31:00,2020-06-19T18:14:00,,,17:42:55,,,calitoo,302,0.365573766,69.37984587,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.3938, transmission_percent: 67.5); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.3164, transmission_percent: 72.9); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.3043, transmission_percent: 73.8)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,22-06-2020,64427605,2020-06-22T17:25:00,2020-06-22T11:09:00,2020-06-22T18:15:00,,,,,,calitoo,302,0.210737699,80.99864991,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2202, transmission_percent: 80.2); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1731, transmission_percent: 84.1); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1891, transmission_percent: 82.8)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,22-06-2020,20826653,2020-06-22T17:59:00,2020-06-22T11:43:00,2020-06-22T18:15:00,,,,,,calitoo,302,0.2043607,81.51682867,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2140, transmission_percent: 80.7); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1692, transmission_percent: 84.4); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1824, transmission_percent: 83.3)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,24-06-2020,64427605,2020-06-24T23:34:00,2020-06-24T17:18:00,2020-06-24T18:15:00,,,Aqua,2020-06-24T19:39:33,,calitoo,302,0.104116907,90.11199439,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1151, transmission_percent: 89.1); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0908, transmission_percent: 91.3); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0813, transmission_percent: 92.2)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,24-06-2020,20826653,2020-06-24T23:47:00,2020-06-24T17:31:00,2020-06-24T18:15:00,,,Aqua,2020-06-24T19:39:33,,calitoo,302,0.096446933,90.80580844,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1055, transmission_percent: 90.0); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0832, transmission_percent: 92.0); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0773, transmission_percent: 92.6)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,25-06-2020,64427605,2020-06-25T22:21:00,2020-06-25T16:05:00,2020-06-25T18:15:00,,,Aqua,2020-06-25T18:44:42,,calitoo,302,0.07686634,92.60136162,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0804, transmission_percent: 92.3); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0580, transmission_percent: 94.4); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0688, transmission_percent: 93.4)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,25-06-2020,20826653,2020-06-25T22:43:00,2020-06-25T16:27:00,2020-06-25T18:15:00,,,Aqua,2020-06-25T18:44:42,,calitoo,302,0.077349698,92.55661283,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0814, transmission_percent: 92.2); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0592, transmission_percent: 94.2); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0682, transmission_percent: 93.4)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,28-06-2020,64427605,2020-06-28T18:36:00,2020-06-28T12:19:00,2020-06-28T18:16:00,,,Terra,2020-06-28T17:36:51,,calitoo,302,0.248975288,77.95992385,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2484, transmission_percent: 78.0); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.2215, transmission_percent: 80.1); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.2504, transmission_percent: 77.9)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,28-06-2020,20826653,2020-06-28T18:55:00,2020-06-28T12:38:00,2020-06-28T18:16:00,,,Aqua,2020-06-28T19:15:07,,calitoo,302,0.256782203,77.35366697,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2571, transmission_percent: 77.3); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.2286, transmission_percent: 79.6); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.2560, transmission_percent: 77.4)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,28-06-2020,20826653,2020-06-28T20:20:00,2020-06-28T14:03:00,2020-06-28T18:16:00,,,Aqua,2020-06-28T19:15:07,,calitoo,302,0.196372892,82.17057701,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1962, transmission_percent: 82.2); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1726, transmission_percent: 84.1); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1968, transmission_percent: 82.1)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,30-06-2020,20826653,2020-06-30T22:22:00,2020-06-30T16:04:00,2020-06-30T18:16:00,,,Aqua,2020-06-30T19:02:55,,calitoo,302,0.266350364,76.61706419,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2785, transmission_percent: 75.7); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.2401, transmission_percent: 78.7); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.2386, transmission_percent: 78.8)]",Very hazy from Sarah Desert Dust,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,30-06-2020,64427605,2020-06-30T23:01:00,2020-06-30T16:43:00,2020-06-30T18:16:00,,,Aqua,2020-06-30T19:02:55,,calitoo,302,0.262758692,76.89274236,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2745, transmission_percent: 76.0); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.2409, transmission_percent: 78.6); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.2359, transmission_percent: 79.0)]","Very, Very Hazy from the Sarah Desert Dust",
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,02-07-2020,64427605,2020-07-02T17:18:00,2020-07-02T11:00:00,2020-07-02T18:17:00,,,Terra,2020-07-02T17:12:29,,calitoo,302,0.378705701,68.47471033,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.4077, transmission_percent: 66.5); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.3326, transmission_percent: 71.7); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.3157, transmission_percent: 72.9)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,02-07-2020,20826653,2020-07-02T17:35:00,2020-07-02T11:17:00,2020-07-02T18:17:00,,,Terra,2020-07-02T17:12:29,,calitoo,302,0.35517918,70.10478179,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.3806, transmission_percent: 68.3); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.3101, transmission_percent: 73.3); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.2995, transmission_percent: 74.1)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,03-07-2020,64427605,2020-07-03T18:02:00,2020-07-03T11:44:00,2020-07-03T18:17:00,,,Aqua,2020-07-03T19:33:24,,calitoo,302,0.258296051,77.23665383,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2746, transmission_percent: 76.0); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.2193, transmission_percent: 80.3); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.2221, transmission_percent: 80.1)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,03-07-2020,20826653,2020-07-03T18:20:00,2020-07-03T12:02:00,2020-07-03T18:17:00,,,Aqua,2020-07-03T19:33:24,,calitoo,302,0.268945506,76.4184898,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2858, transmission_percent: 75.1); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.2293, transmission_percent: 79.5); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.2315, transmission_percent: 79.3)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,05-07-2020,64427605,2020-07-05T18:37:00,2020-07-05T12:18:00,2020-07-05T18:17:00,,,Aqua,2020-07-05T19:21:11,,calitoo,302,0.236891934,78.90765555,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2632, transmission_percent: 76.9); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1906, transmission_percent: 82.6); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1827, transmission_percent: 83.3)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,05-07-2020,20826653,2020-07-05T18:55:00,2020-07-05T12:36:00,2020-07-05T18:17:00,,,Aqua,2020-07-05T19:21:11,,calitoo,302,0.238688909,78.76598785,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2672, transmission_percent: 76.6); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1952, transmission_percent: 82.3); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1807, transmission_percent: 83.5)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,06-07-2020,64427605,2020-07-06T18:15:00,2020-07-06T11:56:00,2020-07-06T18:17:00,,,Terra,2020-07-06T16:48:03,,calitoo,302,0.152433203,85.86162446,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1683, transmission_percent: 84.5); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1174, transmission_percent: 88.9); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1194, transmission_percent: 88.7)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,06-07-2020,20826653,2020-07-06T18:37:00,2020-07-06T12:18:00,2020-07-06T18:17:00,,,Terra,2020-07-06T16:48:03,,calitoo,302,0.154697738,85.66740783,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1696, transmission_percent: 84.4); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1199, transmission_percent: 88.7); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1233, transmission_percent: 88.4)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,08-07-2020,64427605,2020-07-08T16:54:00,2020-07-08T10:35:00,2020-07-08T18:18:00,,,Terra,2020-07-08T16:35:47,,calitoo,302,0.142505438,86.7182839,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1541, transmission_percent: 85.7); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1085, transmission_percent: 89.7); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1175, transmission_percent: 88.9)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,08-07-2020,20826653,2020-07-08T17:31:00,2020-07-08T11:12:00,2020-07-08T18:18:00,,,terra,2020-07-08T16:47:00,,calitoo,302,0.128423515,87.94808269,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1357, transmission_percent: 87.3); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0952, transmission_percent: 90.9); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1121, transmission_percent: 89.4)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,11-07-2020,20826653,2020-07-11T16:12:00,2020-07-11T09:52:00,2020-07-11T18:18:00,,,Terra,2020-07-11T17:06:23,,calitoo,302,0.263792482,76.81329244,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2776, transmission_percent: 75.8); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.2279, transmission_percent: 79.7); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.2326, transmission_percent: 79.3)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,11-07-2020,64427605,2020-07-11T18:40:00,2020-07-11T12:20:00,2020-07-11T18:18:00,,,Aqua,2020-07-11T18:44:41,,calitoo,302,0.167742458,84.55715767,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1778, transmission_percent: 83.7); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1321, transmission_percent: 87.6); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1453, transmission_percent: 86.5)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,12-07-2020,64427605,2020-07-12T18:00:00,2020-07-12T11:40:00,2020-07-12T18:18:00,,,Terra,2020-07-12T17:48:59,,calitoo,302,0.07964905,92.34403713,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0778, transmission_percent: 92.6); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0651, transmission_percent: 93.7); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0844, transmission_percent: 91.9)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,12-07-2020,20826653,2020-07-12T18:22:00,2020-07-12T12:02:00,2020-07-12T18:18:00,,,Terra,2020-07-12T17:48:59,,calitoo,302,0.077552936,92.53780376,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0723, transmission_percent: 93.1); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0762, transmission_percent: 92.7); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0922, transmission_percent: 91.2)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,14-07-2020,64427605,2020-07-14T18:22:00,2020-07-14T12:02:00,2020-07-14T18:18:00,,,Terra,2020-07-14T17:36:51,,calitoo,302,0.220510484,80.21092298,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2313, transmission_percent: 79.4); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1819, transmission_percent: 83.4); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1960, transmission_percent: 82.2)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,14-07-2020,20826653,2020-07-14T21:38:00,2020-07-14T15:18:00,2020-07-14T18:18:00,,,Aqua,2020-07-14T19:15:06,,calitoo,302,0.210767145,80.99626491,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.2268, transmission_percent: 79.7); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1760, transmission_percent: 83.9); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1759, transmission_percent: 83.9)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,15-07-2020,64427605,2020-07-15T17:46:00,2020-07-15T11:26:00,2020-07-15T18:19:00,,,Terra,2020-07-15T17:46:00,,calitoo,302,0.372017637,68.93420842,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.3837, transmission_percent: 68.1); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.3301, transmission_percent: 71.9); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.3447, transmission_percent: 70.8)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,15-07-2020,20826653,2020-07-15T18:04:00,2020-07-15T11:44:00,2020-07-15T18:19:00,,,Terra,2020-07-15T16:41:56,,calitoo,302,0.403038202,66.82865689,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.4141, transmission_percent: 66.1); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.3602, transmission_percent: 69.8); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.3770, transmission_percent: 68.6)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,19-07-2020,64427605,2020-07-19T18:28:00,2020-07-19T12:07:00,2020-07-19T18:19:00,,,,,,calitoo,302,0.122710005,88.45201318,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1287, transmission_percent: 87.9); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0894, transmission_percent: 91.5); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1091, transmission_percent: 89.7)]",,
20826740,Alpena Elementary/Middle School,141229,Alpena Middle School - Rose Farm Weather Station,36.323437,-93.258022,454.2,19-07-2020,20826653,2020-07-19T19:56:00,2020-07-19T13:35:00,2020-07-19T18:19:00,,,Aqua,2020-07-19T19:33:26,,calitoo,302,0.119314207,88.75288893,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1275, transmission_percent: 88.0); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0907, transmission_percent: 91.3); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1013, transmission_percent: 90.4)]",,
49742401,Taos High School,141955,Taos High School Weather Station,36.39101,-105.57585,2121.4,19-12-2018,49742701,2018-12-19T18:44:00,2018-12-19T11:44:00,2018-12-19T18:59:00,,,,,,calitoo,226,0.288792776,74.91674346,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.3023, transmission_percent: 74.0); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.2879, transmission_percent: 75.2); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.2580, transmission_percent: 77.5)]",,
49742401,Taos High School,141955,Taos High School Weather Station,36.39101,-105.57585,2121.4,08-01-2019,49742701,2019-01-08T19:56:00,2019-01-08T12:46:00,2019-01-08T19:08:00,,,,,,calitoo,226,0.128558262,87.93623272,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.1277, transmission_percent: 88.7); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.1266, transmission_percent: 88.8); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.1307, transmission_percent: 88.4)]",,
49742401,Taos High School,141955,Taos High School Weather Station,36.39101,-105.57585,2121.4,09-01-2019,49742701,2019-01-09T19:13:00,2019-01-09T12:03:00,2019-01-09T19:09:00,,,,,,calitoo,226,0.357647454,69.93195741,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.3555, transmission_percent: 70.9); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.3478, transmission_percent: 71.4); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.3630, transmission_percent: 70.3)]",,
49742401,Taos High School,141955,Taos High School Weather Station,36.39101,-105.57585,2121.4,15-01-2019,49742701,2019-01-15T19:49:00,2019-01-15T12:36:00,2019-01-15T19:11:00,,,,,,calitoo,226,0.497166185,60.82518931,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.4955, transmission_percent: 67.4); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.4667, transmission_percent: 69.3); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.5013, transmission_percent: 68.9)]",,
49742401,Taos High School,141955,Taos High School Weather Station,36.39101,-105.57585,2121.4,28-01-2019,49780901,2019-01-28T12:00:00,2019-01-28T04:43:00,2019-01-28T19:15:00,,,,,,calitoo,226,0.318318596,72.73710141,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.3210, transmission_percent: 72.5); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.3177, transmission_percent: 72.8); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.3118, transmission_percent: 73.2)]",,
49742401,Taos High School,141955,Taos High School Weather Station,36.39101,-105.57585,2121.4,31-01-2019,49780901,2019-01-31T18:57:00,2019-01-31T11:39:00,2019-01-31T19:15:00,,,,,,calitoo,226,0.032908434,96.76271575,"[(sensor_wavelength_nm: 456, aerosol_optical_thickness: 0.0344, transmission_percent: 96.6); (sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0344, transmission_percent: 96.6); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0284, transmission_percent: 97.2); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0295, transmission_percent: 97.1)]",,
49742401,Taos High School,141955,Taos High School Weather Station,36.39101,-105.57585,2121.4,07-02-2019,49780901,2019-02-07T17:45:00,2019-02-07T10:26:00,2019-02-07T19:16:00,,,,,,calitoo,226,0.035976195,96.4663257,"[(sensor_wavelength_nm: 465, aerosol_optical_thickness: 0.0353, transmission_percent: 96.5); (sensor_wavelength_nm: 540, aerosol_optical_thickness: 0.0333, transmission_percent: 96.7); (sensor_wavelength_nm: 619, aerosol_optical_thickness: 0.0377, transmission_percent: 96.3)]",,
